id	StartDateTime	EndDateTime	EventType
110985653	2020-03-01T10:00:00	2020-03-01T12:00:00	OPEN_HOURS
110983559	2020-02-29T11:40:00	2020-02-29T12:10:00	EXHIBITION
110994136	2020-02-29T10:30:00	2020-02-29T11:00:00	EXHIBITION
110982993	2020-02-28T12:00:00	2020-02-28T16:00:00	OPEN_HOURS
110685333	2020-02-29T12:00:00	2020-02-29T16:00:00	OPEN_HOURS
110685332	2020-03-01T12:00:00	2020-03-01T16:00:00	OPEN_HOURS
110985949	2020-02-29T10:00:00	2020-02-29T11:00:00	EXHIBITION
110890200	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110833701	2020-02-27T10:00:00	2020-02-27T16:00:00	OPEN_HOURS
110890201	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110887369	2020-02-28T16:00:00	2020-02-28T18:00:00	OPEN_HOURS
110833703	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110887368	2020-03-01T10:00:00	2020-03-01T13:00:00	OPEN_HOURS
109926554	2020-02-29T09:00:00	2020-02-29T13:00:00	OPEN_HOURS
111005456	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
111006773	2020-02-27T17:30:00	2020-02-27T18:00:00	EXHIBITION
110887959	2020-02-29T08:30:00	2020-02-29T09:00:00	EXHIBITION
110955707	2020-02-26T17:30:00	2020-02-26T18:15:00	EXHIBITION
110992716	2020-02-29T09:00:00	2020-02-29T09:30:00	EXHIBITION
110986285	2020-02-29T09:00:00	2020-02-29T09:30:00	EXHIBITION
110983357	2020-02-27T17:00:00	2020-02-27T17:30:00	EXHIBITION
110983356	2020-02-29T09:00:00	2020-02-29T09:30:00	EXHIBITION
110957934	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110963291	2020-02-26T17:00:00	2020-02-26T17:30:00	EXHIBITION
110963292	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110971825	2020-02-26T17:00:00	2020-02-26T17:30:00	EXHIBITION
110971826	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110965721	2020-02-26T17:00:00	2020-02-26T17:30:00	EXHIBITION
110965722	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110985727	2020-02-29T10:30:00	2020-02-29T11:00:00	EXHIBITION
110980949	2020-02-26T19:00:00	2020-02-26T19:30:00	EXHIBITION
110960340	2020-02-29T10:30:00	2020-02-29T11:00:00	EXHIBITION
110963181	2020-02-29T10:30:00	2020-02-29T11:00:00	EXHIBITION
110992719	2020-02-29T10:30:00	2020-02-29T11:00:00	EXHIBITION
110960357	2020-02-29T10:30:00	2020-02-29T11:00:00	EXHIBITION
110990544	2020-02-29T11:00:00	2020-02-29T11:30:00	EXHIBITION
110984087	2020-02-26T17:30:00	2020-02-26T18:00:00	EXHIBITION
110984086	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
110960399	2020-02-26T18:00:00	2020-02-26T18:30:00	EXHIBITION
110960398	2020-02-29T12:00:00	2020-02-29T12:30:00	EXHIBITION
110960334	2020-02-29T12:00:00	2020-02-29T12:30:00	EXHIBITION
110960311	2020-02-29T12:30:00	2020-02-29T13:00:00	EXHIBITION
110973239	2020-02-29T12:30:00	2020-02-29T13:00:00	EXHIBITION
110969042	2020-02-26T17:30:00	2020-02-26T18:00:00	EXHIBITION
110969041	2020-02-29T13:00:00	2020-02-29T13:30:00	EXHIBITION
110970627	2020-02-27T17:30:00	2020-02-27T18:00:00	EXHIBITION
110973638	2020-02-29T14:00:00	2020-02-29T14:30:00	EXHIBITION
110920797	2020-02-27T17:00:00	2020-02-27T17:30:00	EXHIBITION
110920798	2020-02-29T14:00:00	2020-02-29T14:30:00	EXHIBITION
110960146	2020-02-26T17:00:00	2020-02-26T17:30:00	EXHIBITION
110960147	2020-02-29T14:30:00	2020-02-29T15:00:00	EXHIBITION
110963074	2020-02-27T17:00:00	2020-02-27T17:30:00	EXHIBITION
110963075	2020-02-29T14:30:00	2020-02-29T15:00:00	EXHIBITION
110966482	2020-02-29T12:00:00	2020-02-29T12:30:00	EXHIBITION
110973949	2020-02-29T12:15:00	2020-02-29T12:45:00	EXHIBITION
110323502	2020-02-27T13:00:00	2020-02-27T15:00:00	OPEN_HOURS
110323503	2020-02-28T15:00:00	2020-02-28T16:30:00	OPEN_HOURS
110323501	2020-02-29T10:00:00	2020-02-29T13:30:00	OPEN_HOURS
110323500	2020-03-01T10:00:00	2020-03-01T13:30:00	OPEN_HOURS
110305979	2020-03-04T13:00:00	2020-03-04T15:00:00	OPEN_HOURS
111016165	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110973916	2020-02-29T14:00:00	2020-02-29T14:30:00	EXHIBITION
111002570	2020-02-26T17:15:00	2020-02-26T17:45:00	EXHIBITION
111002309	2020-02-29T12:30:00	2020-02-29T13:15:00	EXHIBITION
110744001	2020-02-29T10:00:00	2020-02-29T12:00:00	OPEN_HOURS
110985653	2020-03-01T10:00:00	2020-03-01T12:00:00	OPEN_HOURS
110994494	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
110971793	2020-02-27T18:15:00	2020-02-27T18:45:00	EXHIBITION
110971792	2020-02-29T22:00:00	2020-02-29T22:30:00	EXHIBITION
110976992	2020-02-29T12:30:00	2020-02-29T13:15:00	EXHIBITION
111005319	2020-02-29T10:45:00	2020-02-29T11:15:00	EXHIBITION
110973915	2020-02-29T13:00:00	2020-02-29T13:30:00	EXHIBITION
110974200	2020-02-29T11:30:00	2020-02-29T12:00:00	EXHIBITION
110994739	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
110986169	2020-02-29T10:00:00	2020-02-29T12:00:00	OPEN_HOURS
110986240	2020-03-01T10:00:00	2020-03-01T12:00:00	OPEN_HOURS
110986169	2020-02-29T10:00:00	2020-02-29T12:00:00	OPEN_HOURS
110986240	2020-03-01T10:00:00	2020-03-01T12:00:00	OPEN_HOURS
110986169	2020-02-29T10:00:00	2020-02-29T12:00:00	OPEN_HOURS
110986240	2020-03-01T10:00:00	2020-03-01T12:00:00	OPEN_HOURS
110986169	2020-02-29T10:00:00	2020-02-29T12:00:00	OPEN_HOURS
110986240	2020-03-01T10:00:00	2020-03-01T12:00:00	OPEN_HOURS
110996631	2020-02-26T18:00:00	2020-02-26T18:15:00	EXHIBITION
110996630	2020-02-29T14:00:00	2020-02-29T14:30:00	EXHIBITION
109926593	2020-02-26T09:00:00	2020-02-26T17:30:00	OPEN_HOURS
109926594	2020-02-27T09:00:00	2020-02-27T17:30:00	OPEN_HOURS
109880602	2020-02-28T09:00:00	2020-02-28T21:00:00	OPEN_HOURS
102273281	2020-02-29T09:00:00	2020-02-29T17:00:00	OPEN_HOURS
102273282	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
109926592	2020-03-02T09:00:00	2020-03-02T17:30:00	OPEN_HOURS
109926591	2020-03-03T09:00:00	2020-03-03T17:30:00	OPEN_HOURS
110956913	2020-02-29T12:45:00	2020-02-29T13:15:00	EXHIBITION
110966358	2020-02-29T12:30:00	2020-02-29T13:15:00	EXHIBITION
111004628	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110983978	2020-02-29T13:45:00	2020-02-29T14:30:00	EXHIBITION
110962606	2020-02-29T08:30:00	2020-02-29T09:00:00	EXHIBITION
110898348	2020-02-29T09:00:00	2020-02-29T09:30:00	EXHIBITION
110970749	2020-02-26T18:00:00	2020-02-26T18:30:00	EXHIBITION
110976526	2020-02-27T17:15:00	2020-02-27T17:45:00	EXHIBITION
110976525	2020-02-29T10:45:00	2020-02-29T11:15:00	EXHIBITION
110971795	2020-02-26T19:30:00	2020-02-26T20:00:00	EXHIBITION
110971794	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110982844	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110305865	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110305866	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110305867	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110814828	2020-02-29T11:00:00	2020-02-29T16:00:00	OPEN_HOURS
110814827	2020-03-01T11:00:00	2020-03-01T16:00:00	OPEN_HOURS
110305862	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110305863	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110323804	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110957864	2020-02-29T09:15:00	2020-02-29T09:45:00	EXHIBITION
111013635	2020-02-29T13:45:00	2020-02-29T14:10:00	EXHIBITION
110305865	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110305866	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110305867	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110814828	2020-02-29T11:00:00	2020-02-29T16:00:00	OPEN_HOURS
110814827	2020-03-01T11:00:00	2020-03-01T16:00:00	OPEN_HOURS
110305862	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110305863	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110323804	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110983797	2020-02-29T11:15:00	2020-02-29T11:45:00	EXHIBITION
110887134	2020-02-27T12:00:00	2020-02-27T13:30:00	EXHIBITION
110986152	2020-02-27T12:00:00	2020-02-27T13:30:00	EXHIBITION
110986153	2020-02-27T14:00:00	2020-02-27T15:30:00	EXHIBITION
110986154	2020-02-29T14:30:00	2020-02-29T16:00:00	EXHIBITION
110986155	2020-03-01T13:00:00	2020-03-01T14:30:00	EXHIBITION
110986108	2020-02-27T12:00:00	2020-02-27T13:30:00	EXHIBITION
110986109	2020-02-27T14:00:00	2020-02-27T15:30:00	EXHIBITION
110986110	2020-02-29T14:30:00	2020-02-29T16:00:00	EXHIBITION
110986111	2020-03-01T13:00:00	2020-03-01T14:30:00	EXHIBITION
110887118	2020-02-27T12:00:00	2020-02-27T13:30:00	EXHIBITION
110986407	2020-02-29T12:00:00	2020-02-29T14:00:00	EXHIBITION
110986408	2020-03-01T10:00:00	2020-03-01T12:30:00	EXHIBITION
110985981	2020-02-27T12:00:00	2020-02-27T13:30:00	EXHIBITION
110985982	2020-02-27T14:00:00	2020-02-27T15:30:00	EXHIBITION
110985983	2020-02-29T14:30:00	2020-02-29T16:00:00	EXHIBITION
110985984	2020-03-01T13:00:00	2020-03-01T14:30:00	EXHIBITION
110887562	2020-02-27T12:00:00	2020-02-27T13:30:00	EXHIBITION
110887563	2020-02-27T14:00:00	2020-02-27T15:30:00	EXHIBITION
110985824	2020-02-29T14:30:00	2020-02-29T16:00:00	EXHIBITION
110985825	2020-03-01T13:00:00	2020-03-01T14:30:00	EXHIBITION
110992630	2020-02-29T11:45:00	2020-02-29T12:15:00	EXHIBITION
110985969	2020-02-27T12:00:00	2020-02-27T13:30:00	EXHIBITION
110985970	2020-02-27T14:00:00	2020-02-27T15:30:00	EXHIBITION
110985971	2020-02-29T14:30:00	2020-02-29T16:00:00	EXHIBITION
110985972	2020-03-01T13:00:00	2020-03-01T14:30:00	EXHIBITION
110887138	2020-02-27T12:00:00	2020-02-27T13:30:00	EXHIBITION
110887411	2020-02-27T12:00:00	2020-02-27T13:30:00	EXHIBITION
110887412	2020-02-27T14:00:00	2020-02-27T15:30:00	EXHIBITION
110985687	2020-02-29T14:30:00	2020-02-29T16:00:00	EXHIBITION
110985688	2020-03-01T13:00:00	2020-03-01T14:30:00	EXHIBITION
110986391	2020-02-29T12:00:00	2020-02-29T14:00:00	EXHIBITION
110986392	2020-03-01T10:00:00	2020-03-01T12:30:00	EXHIBITION
110985889	2020-02-29T12:00:00	2020-02-29T14:00:00	EXHIBITION
110986380	2020-03-01T10:00:00	2020-03-01T12:30:00	EXHIBITION
110986393	2020-02-29T12:00:00	2020-02-29T14:00:00	EXHIBITION
110986394	2020-03-01T10:00:00	2020-03-01T12:30:00	EXHIBITION
110986415	2020-02-29T12:00:00	2020-02-29T14:00:00	EXHIBITION
110986416	2020-03-01T10:00:00	2020-03-01T12:30:00	EXHIBITION
110982993	2020-02-28T12:00:00	2020-02-28T16:00:00	OPEN_HOURS
110685333	2020-02-29T12:00:00	2020-02-29T16:00:00	OPEN_HOURS
110685332	2020-03-01T12:00:00	2020-03-01T16:00:00	OPEN_HOURS
110986140	2020-02-27T12:00:00	2020-02-27T13:30:00	EXHIBITION
110986141	2020-02-27T14:00:00	2020-02-27T15:30:00	EXHIBITION
110986142	2020-02-29T14:30:00	2020-02-29T16:00:00	EXHIBITION
110986143	2020-03-01T13:00:00	2020-03-01T14:30:00	EXHIBITION
110494764	2020-02-27T11:00:00	2020-02-27T14:00:00	OPEN_HOURS
110494766	2020-02-28T11:00:00	2020-02-28T14:00:00	OPEN_HOURS
110494760	2020-02-29T11:00:00	2020-02-29T14:00:00	OPEN_HOURS
110840205	2020-03-01T11:00:00	2020-03-01T14:00:00	OPEN_HOURS
110494761	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110494765	2020-03-03T11:00:00	2020-03-03T14:00:00	OPEN_HOURS
110494763	2020-03-04T11:00:00	2020-03-04T14:00:00	OPEN_HOURS
110494764	2020-02-27T11:00:00	2020-02-27T14:00:00	OPEN_HOURS
110494766	2020-02-28T11:00:00	2020-02-28T14:00:00	OPEN_HOURS
110494760	2020-02-29T11:00:00	2020-02-29T14:00:00	OPEN_HOURS
110840205	2020-03-01T11:00:00	2020-03-01T14:00:00	OPEN_HOURS
110494761	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110494765	2020-03-03T11:00:00	2020-03-03T14:00:00	OPEN_HOURS
110494763	2020-03-04T11:00:00	2020-03-04T14:00:00	OPEN_HOURS
110494764	2020-02-27T11:00:00	2020-02-27T14:00:00	OPEN_HOURS
110494766	2020-02-28T11:00:00	2020-02-28T14:00:00	OPEN_HOURS
110494760	2020-02-29T11:00:00	2020-02-29T14:00:00	OPEN_HOURS
110840205	2020-03-01T11:00:00	2020-03-01T14:00:00	OPEN_HOURS
110494761	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110494765	2020-03-03T11:00:00	2020-03-03T14:00:00	OPEN_HOURS
110494763	2020-03-04T11:00:00	2020-03-04T14:00:00	OPEN_HOURS
110887364	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110887367	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110887365	2020-02-28T16:00:00	2020-02-28T18:00:00	OPEN_HOURS
110826689	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110887366	2020-03-01T10:00:00	2020-03-01T13:00:00	OPEN_HOURS
110887364	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110887367	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110887365	2020-02-28T16:00:00	2020-02-28T18:00:00	OPEN_HOURS
110826689	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110887366	2020-03-01T10:00:00	2020-03-01T13:00:00	OPEN_HOURS
110494764	2020-02-27T11:00:00	2020-02-27T14:00:00	OPEN_HOURS
110494766	2020-02-28T11:00:00	2020-02-28T14:00:00	OPEN_HOURS
110494760	2020-02-29T11:00:00	2020-02-29T14:00:00	OPEN_HOURS
110840205	2020-03-01T11:00:00	2020-03-01T14:00:00	OPEN_HOURS
110494761	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110494765	2020-03-03T11:00:00	2020-03-03T14:00:00	OPEN_HOURS
110494763	2020-03-04T11:00:00	2020-03-04T14:00:00	OPEN_HOURS
109926554	2020-02-29T09:00:00	2020-02-29T13:00:00	OPEN_HOURS
110494764	2020-02-27T11:00:00	2020-02-27T14:00:00	OPEN_HOURS
110494766	2020-02-28T11:00:00	2020-02-28T14:00:00	OPEN_HOURS
110494760	2020-02-29T11:00:00	2020-02-29T14:00:00	OPEN_HOURS
110840205	2020-03-01T11:00:00	2020-03-01T14:00:00	OPEN_HOURS
110494761	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110494765	2020-03-03T11:00:00	2020-03-03T14:00:00	OPEN_HOURS
110494763	2020-03-04T11:00:00	2020-03-04T14:00:00	OPEN_HOURS
110494764	2020-02-27T11:00:00	2020-02-27T14:00:00	OPEN_HOURS
110494766	2020-02-28T11:00:00	2020-02-28T14:00:00	OPEN_HOURS
110494760	2020-02-29T11:00:00	2020-02-29T14:00:00	OPEN_HOURS
110840205	2020-03-01T11:00:00	2020-03-01T14:00:00	OPEN_HOURS
110494761	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110494765	2020-03-03T11:00:00	2020-03-03T14:00:00	OPEN_HOURS
110494763	2020-03-04T11:00:00	2020-03-04T14:00:00	OPEN_HOURS
111003608	2020-02-29T14:15:00	2020-02-29T15:00:00	EXHIBITION
111006880	2020-02-29T10:00:00	2020-02-29T10:30:00	EXHIBITION
111007206	2020-02-29T11:40:00	2020-02-29T12:10:00	EXHIBITION
110206751	2020-02-27T11:00:00	2020-02-27T14:00:00	OPEN_HOURS
110250078	2020-02-28T11:00:00	2020-02-28T14:00:00	OPEN_HOURS
110906610	2020-02-28T18:00:00	2020-02-28T19:30:00	OPEN_HOURS
110250890	2020-02-29T10:00:00	2020-02-29T15:00:00	OPEN_HOURS
110250079	2020-03-01T10:00:00	2020-03-01T15:00:00	OPEN_HOURS
110565385	2020-03-02T11:00:00	2020-03-02T14:00:00	OPEN_HOURS
110192401	2020-03-03T11:00:00	2020-03-03T14:00:00	OPEN_HOURS
110192933	2020-03-04T11:00:00	2020-03-04T14:00:00	OPEN_HOURS
110890200	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110833701	2020-02-27T10:00:00	2020-02-27T16:00:00	OPEN_HOURS
110890201	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110887369	2020-02-28T16:00:00	2020-02-28T18:00:00	OPEN_HOURS
110833703	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110887368	2020-03-01T10:00:00	2020-03-01T13:00:00	OPEN_HOURS
110744001	2020-02-29T10:00:00	2020-02-29T12:00:00	OPEN_HOURS
110985653	2020-03-01T10:00:00	2020-03-01T12:00:00	OPEN_HOURS
110983972	2020-02-29T10:45:00	2020-02-29T11:30:00	EXHIBITION
110207180	2020-02-27T10:00:00	2020-02-27T15:00:00	OPEN_HOURS
110249989	2020-02-28T10:00:00	2020-02-28T15:00:00	OPEN_HOURS
110249988	2020-02-29T10:00:00	2020-02-29T15:00:00	OPEN_HOURS
110250740	2020-03-01T10:00:00	2020-03-01T15:00:00	OPEN_HOURS
110564325	2020-03-02T10:00:00	2020-03-02T15:00:00	OPEN_HOURS
110198428	2020-03-03T10:00:00	2020-03-03T15:00:00	OPEN_HOURS
110198427	2020-03-04T10:00:00	2020-03-04T15:00:00	OPEN_HOURS
109926593	2020-02-26T09:00:00	2020-02-26T17:30:00	OPEN_HOURS
109926594	2020-02-27T09:00:00	2020-02-27T17:30:00	OPEN_HOURS
109880602	2020-02-28T09:00:00	2020-02-28T21:00:00	OPEN_HOURS
102273281	2020-02-29T09:00:00	2020-02-29T17:00:00	OPEN_HOURS
102273282	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
109926592	2020-03-02T09:00:00	2020-03-02T17:30:00	OPEN_HOURS
109926591	2020-03-03T09:00:00	2020-03-03T17:30:00	OPEN_HOURS
110968609	2020-02-29T12:15:00	2020-02-29T12:45:00	EXHIBITION
111003571	2020-02-29T09:00:00	2020-02-29T09:30:00	EXHIBITION
111003573	2020-02-29T14:30:00	2020-02-29T15:00:00	EXHIBITION
111003574	2020-03-03T17:00:00	2020-03-03T17:30:00	EXHIBITION
111003572	2020-03-07T11:15:00	2020-03-07T11:45:00	EXHIBITION
110998724	2020-02-29T11:00:00	2020-02-29T11:45:00	EXHIBITION
111011460	2020-02-29T13:45:00	2020-02-29T14:45:00	EXHIBITION
110261176	2020-02-29T10:00:00	2020-02-29T15:00:00	OPEN_HOURS
110261176	2020-02-29T10:00:00	2020-02-29T15:00:00	OPEN_HOURS
110520512	2020-02-27T10:00:00	2020-02-27T15:00:00	OPEN_HOURS
110520513	2020-02-28T10:00:00	2020-02-28T15:00:00	OPEN_HOURS
110227940	2020-02-29T10:00:00	2020-02-29T15:00:00	OPEN_HOURS
110227943	2020-03-01T10:00:00	2020-03-01T15:00:00	OPEN_HOURS
110534534	2020-03-02T10:00:00	2020-03-02T15:00:00	OPEN_HOURS
110520514	2020-03-03T10:00:00	2020-03-03T15:00:00	OPEN_HOURS
110520511	2020-03-04T10:00:00	2020-03-04T15:00:00	OPEN_HOURS
110944925	2020-02-27T12:00:00	2020-02-27T13:00:00	EXHIBITION
110944926	2020-02-28T12:00:00	2020-02-28T13:00:00	EXHIBITION
110944927	2020-02-29T12:00:00	2020-02-29T14:00:00	EXHIBITION
110944928	2020-03-01T12:00:00	2020-03-01T14:00:00	EXHIBITION
110944929	2020-03-02T12:00:00	2020-03-02T13:00:00	EXHIBITION
110982803	2020-02-29T14:30:00	2020-02-29T15:00:00	EXHIBITION
110726810	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110726811	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110711106	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110711107	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110726812	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110821284	2020-02-29T11:00:00	2020-02-29T16:00:00	OPEN_HOURS
110821283	2020-03-01T11:00:00	2020-03-01T16:00:00	OPEN_HOURS
110725425	2020-03-02T12:00:00	2020-03-02T14:00:00	OPEN_HOURS
110725426	2020-03-02T16:00:00	2020-03-02T18:00:00	OPEN_HOURS
110725427	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110725428	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110725429	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110996834	2020-02-29T12:20:00	2020-02-29T12:50:00	EXHIBITION
110994393	2020-02-29T12:00:00	2020-02-29T13:00:00	EXHIBITION
110875080	2020-02-29T13:00:00	2020-02-29T15:00:00	OPEN_HOURS
110850584	2020-03-01T11:00:00	2020-03-01T13:00:00	OPEN_HOURS
110287905	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110287906	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110287907	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110287908	2020-02-28T12:00:00	2020-02-28T14:00:00	OPEN_HOURS
110277729	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110287950	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287902	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287903	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110287904	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110994490	2020-02-26T17:00:00	2020-02-26T17:30:00	EXHIBITION
110994491	2020-02-29T09:30:00	2020-02-29T10:00:00	EXHIBITION
110983516	2020-02-29T12:30:00	2020-02-29T13:00:00	EXHIBITION
110520512	2020-02-27T10:00:00	2020-02-27T15:00:00	OPEN_HOURS
110520513	2020-02-28T10:00:00	2020-02-28T15:00:00	OPEN_HOURS
110227940	2020-02-29T10:00:00	2020-02-29T15:00:00	OPEN_HOURS
110227943	2020-03-01T10:00:00	2020-03-01T15:00:00	OPEN_HOURS
110534534	2020-03-02T10:00:00	2020-03-02T15:00:00	OPEN_HOURS
110520514	2020-03-03T10:00:00	2020-03-03T15:00:00	OPEN_HOURS
110520511	2020-03-04T10:00:00	2020-03-04T15:00:00	OPEN_HOURS
110983775	2020-02-29T14:10:00	2020-02-29T14:30:00	EXHIBITION
111007040	2020-02-29T12:30:00	2020-02-29T13:00:00	EXHIBITION
111006938	2020-02-29T12:30:00	2020-02-29T12:50:00	EXHIBITION
110287905	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110287906	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110287907	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110287908	2020-02-28T12:00:00	2020-02-28T14:00:00	OPEN_HOURS
110277729	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110287950	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287902	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287903	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110287904	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
110875080	2020-02-29T13:00:00	2020-02-29T15:00:00	OPEN_HOURS
110850584	2020-03-01T11:00:00	2020-03-01T13:00:00	OPEN_HOURS
110287905	2020-02-26T16:00:00	2020-02-26T18:00:00	OPEN_HOURS
110287906	2020-02-27T12:00:00	2020-02-27T14:00:00	OPEN_HOURS
110287907	2020-02-27T16:00:00	2020-02-27T18:00:00	OPEN_HOURS
110287908	2020-02-28T12:00:00	2020-02-28T14:00:00	OPEN_HOURS
110277729	2020-02-29T10:00:00	2020-02-29T16:00:00	OPEN_HOURS
110287950	2020-03-01T10:00:00	2020-03-01T16:00:00	OPEN_HOURS
110287902	2020-03-03T12:00:00	2020-03-03T14:00:00	OPEN_HOURS
110287903	2020-03-03T16:00:00	2020-03-03T18:00:00	OPEN_HOURS
110287904	2020-03-04T12:00:00	2020-03-04T14:00:00	OPEN_HOURS
111011629	2020-02-29T11:00:00	2020-02-29T15:00:00	EXHIBITION
111011630	2020-03-01T11:00:00	2020-03-01T15:00:00	EXHIBITION
110984568	2020-02-29T15:35:00	2020-02-29T16:00:00	EXHIBITION
110875080	2020-02-29T13:00:00	2020-02-29T15:00:00	OPEN_HOURS
110850584	2020-03-01T11:00:00	2020-03-01T13:00:00	OPEN_HOURS
110985401	2020-02-27T12:00:00	2020-02-27T12:30:00	EXHIBITION
110985402	2020-02-29T08:30:00	2020-02-29T09:00:00	EXHIBITION
111003918	2020-02-29T08:30:00	2020-02-29T09:00:00	EXHIBITION
110955252	2020-02-27T17:00:00	2020-02-27T17:30:00	EXHIBITION
110963126	2020-02-29T12:00:00	2020-02-29T12:45:00	EXHIBITION
111013983	2020-02-26T16:15:00	2020-02-26T17:00:00	EXHIBITION
111013982	2020-02-29T10:30:00	2020-02-29T11:30:00	EXHIBITION
110959843	2020-02-29T12:30:00	2020-02-29T13:00:00	EXHIBITION
110959844	2020-03-01T12:30:00	2020-03-01T13:00:00	EXHIBITION
110958081	2020-02-29T09:00:00	2020-02-29T09:30:00	EXHIBITION
110957719	2020-02-29T10:15:00	2020-02-29T11:00:00	EXHIBITION
111004242	2020-02-29T11:15:00	2020-02-29T11:45:00	EXHIBITION
110973963	2020-02-29T11:45:00	2020-02-29T12:15:00	EXHIBITION
110983838	2020-02-29T12:20:00	2020-02-29T12:50:00	EXHIBITION
111004810	2020-02-26T17:00:00	2020-02-26T17:30:00	EXHIBITION
111004778	2020-02-29T10:30:00	2020-02-29T11:00:00	EXHIBITION
111004779	2020-02-29T14:15:00	2020-02-29T14:45:00	EXHIBITION
111007112	2020-02-29T09:30:00	2020-02-29T10:15:00	EXHIBITION
